Frame,Sub Frame,RF,BF,MG,LG,AT
488,0,0.0179291,0.00617981,0.0494385,0.0615311,0.0510025
488,1,0.0188828,0.00522614,0.0450516,0.058136,0.0524139
488,2,0.0139618,0.00694275,0.0459671,0.0531006,0.0563431
488,3,0.0193405,0.00347137,0.0426483,0.0533676,0.0561142
488,4,0.0175095,0.000190735,0.0395584,0.0517654,0.0572205
489,0,0.0126648,-0.00267029,0.0442886,0.0540161,0.0500107
489,1,0.0115585,-0.00144958,0.0410461,0.0526428,0.0556564
489,2,0.00816345,-0.000495911,0.0415802,0.0529861,0.0836945
489,3,0.00953674,3.81E-05,0.0407028,0.0542068,0.0782776
489,4,0.00419617,-0.00274658,0.0442886,0.0537491,0.0681305
490,0,-0.00442505,-0.00305176,0.0465775,0.052948,0.0624084
490,1,-0.00289917,-0.00331879,0.0430679,0.0553894,0.0555038
490,2,-0.00331879,-0.00701904,0.0387573,0.0530624,0.0442505
490,3,0.00087738,-0.00923157,0.0346375,0.0519562,0.0477982
490,4,-0.00896454,-0.0125885,0.035553,0.053215,0.0894928
491,0,-0.00293732,-0.0107956,0.039444,0.0521851,0.13134
491,1,-0.00911713,-0.00858307,0.0424957,0.0506592,0.105972
491,2,-0.0127792,-0.0094986,0.0454712,0.0532913,0.0452423
491,3,-0.0108337,-0.0105286,0.0477219,0.0514603,0.0269699
491,4,-0.00816345,-0.00831604,0.0485992,0.0535583,0.00453949
492,0,-0.00988007,-0.00652313,0.0475693,0.0539398,-0.0171661
492,1,-0.0075531,-0.00995636,0.0411606,0.0532913,-0.00442505
492,2,-0.00507355,-0.0102615,0.0376511,0.0542068,0.042038
492,3,-0.00255585,-0.0101852,0.0402832,0.0548935,0.0558472
492,4,-0.0031662,-0.00923157,0.0477982,0.0509262,0.0231171
493,0,-0.00320435,-0.00453949,0.0516891,0.0551605,0.0229263
493,1,-0.00530243,-0.00209808,0.0525284,0.0561523,0.0897598
493,2,-0.00415802,-0.00125885,0.050087,0.0562286,0.0849915
493,3,-0.00263214,3.81E-05,0.0482941,0.0590515,0.0510788
493,4,-0.00492096,-0.00160217,0.0470734,0.0561905,0.0465775
494,0,-0.00427246,7.63E-05,0.0474548,0.0612259,0.0338364
494,1,-0.00312805,0.00419617,0.051651,0.0588226,0.0224686
494,2,0.00469208,0.00457764,0.0499344,0.0511932,0.0246811
494,3,0.0143051,0.00537872,0.0452042,0.0539017,0.0473785
494,4,0.0175476,0.00537872,0.0473404,0.0525284,0.0959015
495,0,0.018425,0.00591278,0.0443268,0.0506973,0.121613
495,1,0.0185013,0.00900269,0.0530243,0.0521469,0.11837
495,2,0.0167084,0.0108337,0.0534439,0.0504303,0.10498
495,3,0.00476837,0.00701904,0.0508499,0.050087,0.0963974
495,4,0.00473022,0.00827789,0.0476074,0.0505447,0.100098
496,0,0.00205994,0.00492096,0.0461197,0.0531387,0.107536
496,1,-0.000572205,0.00541687,0.0434113,0.0498199,0.108337
496,2,-0.0101471,0.00511169,0.0405121,0.0487137,0.089035
496,3,-0.0177765,0.00385284,0.0410461,0.0486755,0.0340652
496,4,-0.0213242,0.0062561,0.0435257,0.0487518,-0.00919342
497,0,-0.0228882,0.00396729,0.0495911,0.0548935,0.0196457
497,1,-0.00774384,0.00267029,0.0482559,0.0601196,0.061264
497,2,0.00286102,0.00350952,0.0499725,0.0592804,0.0424194
497,3,0.00263214,0.00167847,0.0520706,0.0548935,0.03582
497,4,-0.00541687,0.00213623,0.0534058,0.0564575,0.0524139
498,0,-0.0211716,-0.000457764,0.0504684,0.0516129,0.0328827
498,1,-0.0220108,-0.000801086,0.045929,0.0508499,0.00450134
498,2,-0.0170517,-0.00118256,0.043335,0.0493622,0.0298309
498,3,-0.0102615,-0.00156403,0.0450897,0.0537491,0.0898743
498,4,-0.000305176,0.000839233,0.0445175,0.0511551,0.109062
499,0,0.00984192,-0.00293732,0.0418472,0.0508881,0.116081
499,1,0.0143814,-0.0038147,0.0421524,0.0515747,0.083046
499,2,0.00598907,-0.00469208,0.0418091,0.0531006,0.0186157
499,3,-0.00263214,-0.00621796,0.0440598,0.0545502,-0.0268173
499,4,-0.00339508,-0.0043869,0.0435638,0.0548553,-0.0301361
500,0,0.00740051,-0.00190735,0.0466919,0.0526428,-0.00118256
500,1,0.0110245,-0.000572205,0.0481796,0.0580597,-0.0165558
500,2,0.0148392,-0.00213623,0.0519562,0.0556183,0.00370026
500,3,0.00793457,-0.00579834,0.0466919,0.0524902,0.0307465
500,4,0.00225067,-0.00278473,0.0449753,0.0496292,-0.0127411
501,0,0.00106812,-0.00457764,0.0406265,0.0527191,0.00244141
501,1,0.00518799,-0.00572205,0.0344467,0.0541306,0.0581741
501,2,0.00667572,-0.001297,0.0294495,0.0537872,0.112572
501,3,0.0135422,-0.000190735,0.0366974,0.0520706,0.141182
501,4,0.0208664,0.00236511,0.0480652,0.0553513,0.17746
502,0,0.0216293,0.000915527,0.0509644,0.0569153,0.161896
502,1,0.018692,0.000762939,0.0506973,0.0567245,0.133476
502,2,0.0176239,0.0031662,0.0447464,0.0537109,0.109215
502,3,0.0138855,0.00255585,0.043869,0.0541687,0.0416183
502,4,0.00549316,0.00114441,0.045433,0.0497437,0.0752258
503,0,-0.00396729,0.000457764,0.0463486,0.0492477,0.0530624
503,1,-0.00259399,0.00549316,0.0482941,0.0535583,0.0217819
503,2,-0.00537872,0.00221252,0.0570679,0.0600052,0.0708771
503,3,-0.000991821,0.00202179,0.0569534,0.0650024,0.0753403
503,4,-0.00114441,-0.000839233,0.0520706,0.0592804,0.100212
504,0,-0.00354767,0.0012207,0.0434113,0.0532532,0.0547409
504,1,-0.00717163,-0.000114441,0.0447083,0.0543976,-0.0211334
504,2,-0.0138092,0.00221252,0.0439835,0.0495529,-0.0645447
504,3,-0.0135803,0.00171661,0.0461197,0.0537491,-0.0294113
504,4,-0.00965118,0.00572205,0.0461197,0.0539398,-0.0101089
505,0,-0.00946045,0.00816345,0.0481415,0.0550079,0.0376129
505,1,-0.0119019,0.010643,0.0457764,0.0505829,0.0899506
505,2,-0.0107956,0.0156784,0.0421143,0.0486374,0.107231
505,3,-0.00671387,0.0128937,0.0418091,0.0471878,0.118752
505,4,-0.00888824,0.0104141,0.0450516,0.0521088,0.153656
506,0,-0.0102234,0.00335693,0.0442886,0.056572,0.163651
506,1,-0.0161743,-0.00141144,0.0428009,0.0520706,0.127335
506,2,-0.0157166,-0.00495911,0.0382233,0.0570297,0.0692368
506,3,-0.0102615,-0.00919342,0.0403976,0.0540161,0.00377655
506,4,-0.00759125,-0.0133133,0.0369644,0.0508881,-0.0738907
507,0,-0.00785828,-0.00766754,0.0375366,0.0536728,-0.0751495
507,1,0.00469208,-0.011673,0.0481415,0.052948,-0.0289536
507,2,0.0165176,-0.0118256,0.051384,0.0574112,0.0541687
507,3,0.0223923,-0.00915527,0.0490189,0.0556564,0.0794601
507,4,0.0175858,-0.00572205,0.0521469,0.0538635,0.0725555
508,0,0.0129318,-0.00335693,0.0518036,0.0501251,0.0660324
508,1,0.0136566,-0.00320435,0.0491333,0.0505066,0.0711441
508,2,0.0123215,-0.000724792,0.0467682,0.0541687,0.0848389
508,3,0.00782013,-0.00267029,0.0520325,0.0540924,0.0989151
508,4,0.00514984,-0.00160217,0.0530624,0.0547791,0.0925446
509,0,0.000648499,-0.0043869,0.0519562,0.0525665,0.0709915
509,1,-0.00450134,-0.00953674,0.0479126,0.0489044,0.0495911
509,2,-0.00858307,-0.0100327,0.04776,0.0511551,0.0354385
509,3,-0.00972748,-0.00530243,0.0490189,0.0521851,0.0278473
509,4,-0.00305176,-0.00354767,0.0454712,0.0501633,0.0291824
510,0,0.00411987,0.00225067,0.0429153,0.0531006,0.0334549
510,1,0.00694275,0.0105286,0.0450516,0.0512314,0.0411224
510,2,0.0114059,0.0226974,0.0434494,0.0550461,0.0526047
510,3,0.00541687,0.0305557,0.0437546,0.0556183,0.0575638
510,4,0.00442505,0.0316238,0.0423813,0.056076,0.0590134
511,0,0.0030899,0.0196457,0.039444,0.0526428,0.065918
511,1,-0.000114441,0.0118256,0.0411987,0.0529099,0.0809479
511,2,-0.00404358,0.00766754,0.0424957,0.0589371,0.0978088
511,3,-0.00923157,0.00152588,0.0392151,0.056839,0.119438
511,4,-0.00869751,0.00335693,0.0382614,0.0539017,0.120926
512,0,-0.0106812,0.0075531,0.0418091,0.0527191,0.10788
512,1,-0.0117874,0.00808716,0.0419235,0.0540161,0.0731659
512,2,-0.0116348,0.0125885,0.0450897,0.054512,0.000915527
512,3,-0.0151062,0.0163269,0.0414658,0.0533295,-0.0669479
512,4,-0.0126266,0.0147247,0.0403595,0.054512,-0.0382233
513,0,-0.0104141,0.0138474,0.0470734,0.0564957,0.0260162
513,1,-0.0118256,0.00976563,0.047493,0.055275,0.0321579
513,2,-0.0116348,0.00812531,0.0466156,0.0546265,0.0812531
513,3,-0.0102615,0.00465393,0.0430679,0.0521851,0.0465775
513,4,-0.00946045,-0.00175476,0.0398254,0.0514221,0.0461197
514,0,-0.00835419,-0.00728607,0.0416946,0.0502396,0.0917816
514,1,-0.0113678,-0.0139236,0.0485992,0.0553131,0.0862122
514,2,-0.00999451,-0.0115204,0.0502014,0.0551987,0.0625992
514,3,-0.00305176,-0.011673,0.0485992,0.0531387,0.0587845
514,4,0.00152588,-0.0138092,0.0473022,0.0518799,0.00167847
515,0,0.00652313,-0.00801086,0.0471878,0.050087,-0.0149155
515,1,0.0174713,-0.00507355,0.051384,0.0490189,0.0377655
515,2,0.0202942,-0.00644684,0.0521469,0.0512695,0.00953674
515,3,0.0271988,-0.0113297,0.0497818,0.0478745,0.0344467
515,4,0.030899,-0.0152969,0.0505447,0.0514984,0.0650024
516,0,0.0409698,-0.0338364,0.0524139,0.051651,0.102921
516,1,0.044136,-0.0295639,0.0564194,0.0547028,0.131454
516,2,0.0396347,-0.0251007,0.0537491,0.0574875,0.140305
516,3,0.0394821,-0.0304794,0.0487137,0.0567245,0.126572
516,4,0.0388718,-0.0191116,0.0460434,0.0572205,0.119705
517,0,0.0349045,-0.0158691,0.0413132,0.0549698,0.129051
517,1,0.0292969,-0.0167084,0.0444412,0.0524139,0.115738
517,2,0.0259399,-0.0146866,0.0432205,0.0482559,0.0972366
517,3,0.0233841,-0.00999451,0.0398254,0.0525284,0.0583649
517,4,0.0212479,-0.00190735,0.0436783,0.0534058,0.0420761
518,0,0.0184631,-0.00240326,0.0411987,0.0526428,-0.034523
518,1,0.0136566,-0.0043869,0.0384521,0.0522232,-0.0936508
518,2,0.00778198,-0.00537872,0.0418091,0.0503922,0.00957489
518,3,0.00106812,-0.00411987,0.0384903,0.0520325,0.037384
518,4,-0.00556946,0.00522614,0.0367355,0.0508118,0.0112152
519,0,-0.0117493,0.0126266,0.0368118,0.0523376,0.0203705
519,1,-0.0143433,0.0196457,0.0403214,0.0527191,0.0812531
519,2,-0.0213242,0.022583,0.0458527,0.0550079,0.118256
519,3,-0.028801,0.0206757,0.0509644,0.0577545,0.0616837
519,4,-0.0418091,0.0260162,0.0487137,0.0544357,0.0588226
520,0,-0.0485611,0.0244141,0.046463,0.0526428,0.0240707
520,1,-0.0578308,0.0182724,0.0465775,0.0565338,-0.017128
520,2,-0.0604248,0.0114059,0.0509644,0.0557327,0.0142288
520,3,-0.0627899,0.00801086,0.0510406,0.0554276,0.0769806
520,4,-0.0546265,0.00614166,0.0499344,0.0551605,0.102882
521,0,-0.0477982,0.00484467,0.0471497,0.0526047,0.0733185
521,1,-0.0411224,0.00221252,0.0510025,0.0524139,0.108414
521,2,-0.0366974,0.000495911,0.0522232,0.0574493,0.115433
521,3,-0.0296021,0.00202179,0.0532913,0.0579071,0.129967
521,4,-0.022583,0.00144958,0.0456238,0.0566101,0.0966644
522,0,-0.0110245,0.00171661,0.042038,0.056076,0.0552368
522,1,-0.000762939,0.00465393,0.0424194,0.057373,0.00862122
522,2,0.0132751,0.0050354,0.0434875,0.054245,-0.0401306
522,3,0.0178909,0.00450134,0.0439835,0.0535583,-0.0827789
522,4,0.0167084,0.00267029,0.0531769,0.0558472,0.0287628
523,0,0.0200272,0.000228882,0.0516129,0.0579071,0.111885
523,1,0.0159454,-0.000686646,0.0526428,0.0550842,0.103264
523,2,0.0206375,0.00415802,0.0513458,0.0519562,0.0666046
523,3,0.0175095,0.00167847,0.0488281,0.0470734,0.0455475
523,4,0.0147629,0.00141144,0.0431442,0.0481033,0.0480652
524,0,0.0157547,0.000724792,0.0425339,0.0497055,0.0595474
524,1,0.0217056,-0.00347137,0.045433,0.0509262,0.0663376
524,2,0.0217056,-0.00274658,0.0439453,0.0494766,0.0700378
524,3,0.0249863,0.000343323,0.0437927,0.050087,0.0688553
524,4,0.0246048,-0.00244141,0.0411987,0.0467682,0.0717926
525,0,0.0196075,-0.00247955,0.0354004,0.0460434,0.07061
525,1,0.0196457,0.00190735,0.0390625,0.050354,0.0671387
525,2,0.0191498,-0.000495911,0.0347519,0.0513077,0.0675201
525,3,0.0149536,-0.00415802,0.0399017,0.0535965,0.0627136
525,4,0.01297,-0.00545502,0.0458145,0.0540924,0.0692749
526,0,0.00926971,-0.00827789,0.0467682,0.0545502,0.0569534
526,1,0.00534058,-0.00583649,0.0479126,0.0554657,0.052948
526,2,0.00545502,-0.00694275,0.0478363,0.057869,0.0498199
526,3,0.00904083,-0.0069046,0.04879,0.0551224,0.051651
526,4,0.00728607,-0.00385284,0.0505066,0.054245,0.0479126
527,0,0.00511169,-0.00320435,0.0502396,0.0576782,0.0396729
527,1,0.00492096,-0.00141144,0.0471497,0.0536346,0.0434875
527,2,0.00164032,0.000152588,0.0489807,0.0553131,0.0701141
527,3,0.00213623,0.00221252,0.0466919,0.0585938,0.0710297
527,4,0.00354767,-0.000152588,0.0488663,0.0567245,0.0669479
528,0,0.0056076,0.000724792,0.0479507,0.0559998,0.0569916
528,1,0.00541687,0.00171661,0.0457382,0.0532913,0.0585556
528,2,0.00118256,0.00171661,0.0452805,0.0545883,0.047226
528,3,-0.00312805,0.00106812,0.0481796,0.0504303,0.0170898
528,4,-0.00743866,0.00247955,0.0496292,0.055809,-0.0247955
529,0,-0.0166321,0.00217438,0.0488663,0.0562286,-0.0144196
529,1,-0.0150299,0.000572205,0.0442886,0.0569534,0.0259018
529,2,-0.0136566,0.000572205,0.0458145,0.0524902,0.0675583
529,3,-0.00648499,0.00038147,0.0443649,0.0589752,0.0738144
529,4,0.000419617,0.00137329,0.0407791,0.0534821,0.0694656
530,0,0.00362396,0.00431061,0.042572,0.0553513,0.0816727
530,1,0.00141144,0.00637054,0.041275,0.051651,0.0857162
530,2,-0.00488281,0.00389099,0.0421906,0.0500488,0.0667953
530,3,-0.0101089,0.00232697,0.0470352,0.0558853,0.0888824
530,4,-0.0138474,0.0012207,0.0449371,0.0589371,0.0575638
531,0,-0.0134277,-0.000267029,0.0462723,0.0545883,0.0410461
531,1,-0.00289917,-0.000305176,0.0445557,0.0536728,0.0304413
531,2,0.00923157,-0.000267029,0.0442505,0.0508881,0.00793457
531,3,0.0165176,0.00152588,0.047493,0.0498962,0.00930786
531,4,0.0235367,0.00205994,0.0508499,0.0489426,0.0566864
532,0,0.0224686,0.00350952,0.0495911,0.0505447,0.10788
532,1,0.0192261,0.0030899,0.0505066,0.0507355,0.121651
532,2,0.0163269,0.000572205,0.0502396,0.0518036,0.115395
532,3,0.00370026,-7.63E-05,0.0475693,0.0493622,0.118103
532,4,-0.0056076,-0.00038147,0.0468826,0.0514603,0.117836
533,0,-0.0141525,0.00152588,0.0444031,0.0499725,0.0756836
533,1,-0.0170135,-0.00152588,0.0424957,0.0508118,0.00175476
533,2,-0.0213623,-0.00125885,0.0419617,0.0539398,0.00102997
533,3,-0.0261307,-0.00118256,0.0441742,0.0501251,0.0450134
533,4,-0.0319672,-0.00198364,0.0415421,0.0529099,0.0675583
534,0,-0.0322342,-0.00377655,0.0403595,0.0533676,0.0261307
534,1,-0.0272751,-0.000801086,0.0411987,0.0588989,0.0518417
534,2,-0.0230026,0.000686646,0.0411606,0.0597382,0.118904
534,3,-0.0233841,0.00198364,0.0372314,0.0547791,0.117836
534,4,-0.0222015,-0.000114441,0.0415039,0.0507355,0.116882
535,0,-0.0154114,-0.00205994,0.0444412,0.0523376,0.113792
535,1,-0.0116348,-0.00209808,0.0508499,0.0559998,0.0801468
535,2,-0.0144196,-0.000839233,0.0496674,0.0550842,-0.0310898
535,3,-0.0220871,0.00125885,0.0415039,0.0530624,-0.211868
535,4,-0.0224686,0.000724792,0.0416565,0.0505066,-0.217781
536,0,-0.0165939,0.00324249,0.0444031,0.0517273,-0.0436783
536,1,-0.00255585,0.00232697,0.0505447,0.0577545,0.0485992
536,2,0.015831,0.00133514,0.0508499,0.0552368,0.083847
536,3,0.0260162,-0.000267029,0.0500488,0.0534439,0.105667
536,4,0.0377655,-0.000762939,0.0540924,0.0542831,0.119171
537,0,0.0463104,0.00247955,0.0550461,0.0521088,0.127068
537,1,0.0474548,-0.0019455,0.0482178,0.0521469,0.126457
537,2,0.0418854,-0.00205994,0.0473404,0.0505829,0.124359
537,3,0.0351715,-0.00366211,0.0497055,0.0531769,0.122833
537,4,0.0278091,0.00038147,0.0478745,0.0534821,0.116997
538,0,0.0258255,0.00221252,0.0468445,0.0563431,0.107269
538,1,0.0246429,0.00247955,0.044136,0.0556946,0.0968552
538,2,0.0201797,0.00530243,0.0439072,0.0580597,0.0858688
538,3,0.0230408,0.00530243,0.0436401,0.0554276,0.0744247
538,4,0.0173187,0.00148773,0.045166,0.055542,0.0658798
539,0,0.0105667,-0.000343323,0.0379944,0.0537109,0.0577927
539,1,0.00637054,-0.001297,0.0412369,0.0514984,0.0523758
539,2,-0.00263214,0.000152588,0.0432968,0.0543213,0.0479889
539,3,-0.00198364,-0.00720978,0.0455475,0.0549316,0.0437164
539,4,-0.00564575,-0.0141144,0.044632,0.0495911,0.039978
540,0,-0.00965118,-0.00270844,0.0447464,0.0533295,0.0413132
540,1,-0.0104141,0.0149536,0.0447464,0.0506592,0.0347137
540,2,-0.0200653,0.00873566,0.0455475,0.0498199,0.0380707
540,3,-0.0200272,-0.00507355,0.0475693,0.0531006,0.0439453
540,4,-0.0215912,-0.00038147,0.0485992,0.0529099,0.0521851
541,0,-0.018158,0.0209808,0.0485611,0.0518036,0.0485992
541,1,-0.0179672,0.0194168,0.0466156,0.0566483,0.0318146
541,2,-0.0139618,-0.00827789,0.0471878,0.0548172,-0.0193024
541,3,-0.00961304,-0.0107574,0.0459671,0.0559235,-0.00629425
541,4,-0.00350952,-0.00705719,0.0465393,0.0566101,-0.030632
542,0,-0.00427246,0.00209808,0.0534821,0.0585175,0.00869751
542,1,-0.00205994,-0.0166321,0.0538254,0.0568008,0.0625992
542,2,-0.000114441,-0.034256,0.0470734,0.0550842,0.0630951
542,3,-0.00354767,-0.0125885,0.0442505,0.0509262,0.0662231
542,4,-0.00106812,-0.0156403,0.0437927,0.0516129,0.0774384
543,0,-0.00278473,-0.0172043,0.0390625,0.050621,0.101624
543,1,-0.00038147,-0.00846863,0.0354004,0.051384,0.144272
543,2,0.00339508,0.0222778,0.0331497,0.0517273,0.146942
543,3,0.0018692,0.0380707,0.0411606,0.0563049,0.062027
543,4,0.000724792,-0.000724792,0.0525665,0.0558853,-0.00724792
544,0,0.000114441,-0.010643,0.0508499,0.0535965,-0.00850677
544,1,0.00228882,-0.00160217,0.0497055,0.0524902,0.00961304
544,2,0.00240326,0.000267029,0.0478745,0.0506592,0.0177002
544,3,0.00312805,-0.00911713,0.0468826,0.0485992,0.0452805
544,4,0.00637054,0.0260925,0.0453949,0.0637436,0.0682449
545,0,0.00518799,0.0495529,0.0481796,0.0688171,0.0621414
545,1,0.00289917,0.0136566,0.0501251,0.0639343,0.0534439
545,2,-0.00301361,-0.0218201,0.046196,0.036087,0.0623322
545,3,-0.00213623,-0.0439072,0.0434113,0.0130081,0.0788879
545,4,0.00339508,-0.0647736,0.0381088,0.0391006,0.0857925
546,0,0.00362396,-0.0301361,0.0417709,0.0528336,0.0816345
546,1,0.00328064,0.0717163,0.0555038,0.0522995,0.083847
546,2,0.00419617,0.00701904,0.0845718,0.0623703,0.085907
546,3,-0.00564575,0.0185013,0.102921,0.0610352,0.100212
546,4,-0.0122452,0.0856018,0.0507736,0.0637436,0.10952
547,0,0.00411987,0.0669098,-0.0172424,0.0738144,0.0867844
547,1,0.00427246,0.0332642,-0.0376129,0.0770187,0.0688934
547,2,0.00377655,0.0207138,-0.00957489,0.0632477,0.0604248
547,3,0.00396729,0.0191116,0.0608063,0.0457382,0.0608444
547,4,-0.00209808,-0.00408173,0.0750732,0.0262451,0.0464249
548,0,-0.00629425,-0.00648499,0.060463,0.0273132,0.0435257
548,1,0.00259399,-0.0149536,0.0699234,0.0640869,0.0204468
548,2,0.00427246,-0.0398636,0.0211716,0.0635147,0.0162506
548,3,-0.00564575,-0.0483704,0.0417328,0.0577927,0.02285
548,4,-0.0250244,-0.0511169,0.0489807,0.0536728,0.0254822
549,0,-0.0188065,-0.0511551,0.0706863,0.0466537,0.0359344
549,1,-0.00644684,-0.0625992,0.0555038,0.0397873,0.0616074
549,2,0.00450134,-0.051918,0.0434113,0.0462341,0.0682831
549,3,0.0153732,-0.030365,0.0426483,0.0458908,0.0629807
549,4,0.0173187,-0.00267029,0.0470734,0.0465775,0.0658035
550,0,0.0178909,0.0241852,0.0497818,0.0499725,0.104294
550,1,0.0137711,-0.0273514,0.0583267,0.0536346,0.103073
550,2,0.00816345,-0.0164795,0.0770187,0.0563431,0.0548553
550,3,0.00526428,0.00995636,0.0957108,0.0720596,0.0222778
550,4,-0.000572205,0.0112915,0.116234,0.0767899,0.0486755
551,0,0.00354767,0.0162506,0.148315,0.0772858,0.0229263
551,1,0.00522614,0.0365829,0.0437927,0.0630569,-0.0963593
551,2,0.0062561,0.0494766,-0.0235367,0.0642776,-0.125847
551,3,0.00152588,0.0195313,-0.0859451,0.0689697,0.0403976
551,4,0.00110626,0.0189972,-0.00232697,0.0709915,0.149422
552,0,-0.0019455,0.0225449,0.00190735,0.0497055,0.217056
552,1,-0.000114441,0.0294876,-0.0733566,0.0170898,0.204086
552,2,-0.0031662,0.0632477,-0.0350571,0.0152206,0.00598907
552,3,-0.00564575,0.054512,0.0264359,0.0374985,-0.163269
552,4,-0.00221252,0.000801086,0.113983,0.0428391,-0.1577
553,0,0.0030899,-0.0228882,0.19352,0.0515366,-0.0736618
553,1,0.00286102,-0.00385284,0.219345,0.0518036,0.0437927
553,2,-0.0018692,-0.0173569,0.11097,0.0804901,0.0860977
553,3,-0.00328064,-0.0559998,-0.0075531,0.0984955,0.09552
553,4,-0.00541687,-0.0514603,-0.11528,0.0802612,0.121651
554,0,-0.00282288,0.00202179,-0.102921,0.0402451,0.150833
554,1,-0.00270844,0.0357819,-0.0595093,-0.0499725,0.168915
554,2,-0.00392914,-0.00957489,0.00686646,-0.0212097,0.171547
554,3,-0.00789642,-0.049324,0.0652313,0.0640488,0.161514
554,4,-0.00934601,-0.0473785,0.105972,0.0976944,0.161171
555,0,-0.0088501,-0.0225449,0.111351,0.0868607,0.161095
555,1,-0.00480652,0.0274277,0.106697,0.0675201,0.144386
555,2,-0.00495911,0.0519943,0.0887299,0.0546265,0.112762
555,3,-0.00263214,0.0767517,0.0802231,0.0628281,0.0870132
555,4,-0.00354767,0.0860214,0.0774002,0.0471878,0.0601196
556,0,-0.0018692,0.0356293,0.0994873,0.0153351,0.0289154
556,1,-0.00377655,-0.0100708,0.0893021,0.0547791,0.0263214
556,2,-0.00190735,-0.0393295,0.0872421,0.0895691,0.0565338
556,3,-0.00232697,-0.0399017,0.0834274,0.0827408,0.0616455
556,4,-0.000343323,-0.00682831,0.0707245,0.0617599,0.0240707
557,0,-0.0044632,0.00782013,0.0450516,0.0767517,-0.00358582
557,1,-0.00125885,-0.0170898,0.0505829,0.105705,-0.0112152
557,2,0.00217438,-0.0584793,0.0259399,0.0930786,0.0139618
557,3,0.000915527,-0.0691986,-0.0175095,0.0670242,0.0172806
557,4,0.0037384,-0.0778961,0.0174713,-0.019989,0.022583
558,0,0.00522614,-0.0538635,0.0392914,-0.0624847,0.0431824
558,1,0.00144958,-0.0141144,0.0247574,0.0261307,-0.0056076
558,2,0.0038147,-0.0152206,0.030098,0.0860214,-0.0115204
558,3,0.00640869,-0.0202179,0.0366211,0.102158,0.00499725
558,4,0.0109482,-0.0180054,0.0471497,0.0984955,-0.0455475
559,0,0.0102615,-0.0141907,0.0495529,0.0453568,-0.0527573
559,1,0.00789642,0.00038147,0.04673,-0.0323105,0.0284576
559,2,0.00198364,0.018158,0.0553894,-0.0679779,0.00782013
559,3,0.00267029,0.0426865,0.0407028,-0.0376511,-0.045929
559,4,0.00511169,0.0244522,0.0376511,0.102425,0.0224304
560,0,0.00339508,0.0246048,0.051651,0.168648,0.0808334
